address	parent-address	primary-address	street	name	name-cy	point	end-date
2X6YST2D			19002154	EMNETH NURSERY SCHOOL		[52.6397136,0.2103207]	
2X6YST2M			19001580	ANTHONY CURTON SCHOOL		[52.7327641,0.2215411]	
2X6YST3M	9A0RDMP	9A0RDMP	19001775	WEST WALTON PRIMARY SCHOOL		[52.6960544,0.1885386]	
2X6YST46			19022222	WILLIAM MARSHALL CHURCH OF ENGLAND SCHOOL		[52.5203609,0.2488443]	
2X6YSX1M			2001123	OAKFIELD CP SCHOOL		[51.6036682,0.5270906]	
2X6YSX3M			2000741	THE JAMES HORNSBY HIGH SCHOOL		[51.5759549,0.4306713]	
2X6YSY6D			6601016	1 HEATHCOTE SCHOOL		[51.7166896,0.5808034]	
2X6YSYV6			13800680	36 LAMBOURNE PRIMARY SCHOOL		[51.6478478,0.1171687]	
2X6YSYWV			13801890	WHITE BRIDGE COUNTY PRIMARY SCHOOL		[51.6350522,0.0584212]	
2X6YSZ5R			13800811	MATCHING GREEN CHURCH OF ENGLAND PRIMARY SCHOOL		[51.7753402,0.2284894]	
2X6YSZCH			13801033	THEYDON BOIS COUNTY PRIMARY SCHOOL		[51.6744435,0.0994321]	
2X6YSZFA			13801129	WALTHAM HOLY CROSS INFANTS SCHOOL		[51.6895072,0.0057233]	
2X6YSZFZ			13801389	UPSHIRE COUNTY PRIMARY SCHOOL		[51.6896192,0.0353016]	
2X6YSZH9			16500033	KATHERINES PRIMARY SCHOOL		[51.7575047,0.0718397]	
2X6YSZRB			16500354	LATTON GREEN COUNTY PRIMARY SCHOOL		[51.7494289,0.1117892]	
2X6YT0ZK			8901357	OLD HEATH COUNTY PRIMARY SCHOOL		[51.8706236,0.925985]	
2X6YT1TP			24300275	ST CEDDS CHURCH OF ENGLAND VOLUNTARY AIDED PRIMARY SCHOOL		[51.7245443,0.9017186]	
2X6YT266			24300784	10 MALDON COURT PREPARATORY SCHOOL		[51.7325511,0.6761851]	
2X6YT27R			24300921	WENTWORTH COUNTY PRIMARY SCHOOL		[51.7226355,0.671255]	2008-10-20
2X6YT27T			24300928	MALDON COUNTY PRIMARY SCHOOL		[51.7277664,0.6830791]	
2X6YT2GM			32200373	GREENSWARD ACADEMY		[51.6064771,0.6636477]	
2X6YT2RH			32200639	WYBURNS PRIMARY SCHOOL		[51.5769684,0.6209292]	
2X6YT37H			41400486	NEWPORT COUNTY PRIMARY SCHOOL		[51.9793753,0.2086295]	
2X6YT4A2			39900042	ALTON PARK COUNTY JUNIOR SCHOOL		[51.7901775,1.1414847]	
2X6YT5Q6			39900380	ST ANDREWS C OF E PRIMARY SCHOOL		[51.8511221,1.1161603]	
2X6YT5T7			40500334	GRAYS CONVENT HIGH SCHOOL AND LANGUAGE COLLEGE		[51.4829288,0.3299924]	
2X6YT66P			40501182	ORSETT CHURCH OF ENGLAND PRIMARY SCHOOL		[51.5087815,0.366534]	
2X6YT6AW			40500086	SHAW PRIMARY SCHOOL		[51.5085331,0.2870409]	2013-02-18
2X6YT6DF			40500963	BELHUS CHASE SPECIALIST HUMANITIES COLLEGE		[51.5053029,0.2546141]	2011-09-08
2X6YT6EB			40501443	BENYON PRIMARY SCHOOL		[51.523984,0.2948359]	
2X6YT6PM			40500790	THE JACK LOBLEY CENTRE		[51.4669181,0.3594148]	2014-06-17
2X6YT738			37100131	BOURNEMOUTH PARK PRIMARY SCHOOL		[51.5461679,0.7214859]	
2X6YT75A			37100380	THORPEDENE PRIMARY		[51.534292,0.7708177]	
2X6YT7X5			37101317	ALLEYN COURT PREPARATORY SCHOOL		[51.5504628,0.7597693]	
2X6YT8PX			14600302	LAUREATE COMMUNITY PRIMARY SCHOOL AND NURSERY		[52.2569078,0.3883739]	
2X6YT9MB			25500185	CREETING ST MARY PRIMARY SCHOOL		[52.1692629,1.0634975]	
2X6YT9N0			25500935	PRIMARY SCHOOL		[52.2354542,0.9174463]	
2X6YT9W4			25500790	WOOD LEY PRIMARY SCHOOL		[52.1939186,0.9791143]	
2X6YT9ZZ	2X6YP87M	2X6YP87M	25502427	SCHOOL HALL		[52.2219317,0.8960554]	
2X6YTA04			25501069	PRIMARY SCHOOL		[52.2694448,1.2539442]	2011-04-21
2X6YTATH			18200915	NORTHGATE HIGH SCHOOL		[52.0719284,1.1806624]	
2X6YTBDK			37400695	CHERRY TREES		[52.2815809,0.6449334]	
2X6YTBRE			37401267	TOLLGATE PRIMARY SCHOOL		[52.2599822,0.7059323]	
2X6YTBSE			37401256	HOPTON CEVC PRIMARY SCHOOL		[52.3722334,0.9276139]	
2X6YTBZ7			37401249	THURLOW CEVC PRIMARY SCHOOL		[52.1321954,0.4499534]	
2X6YTCYE			38600539	BROKE HALL PRIMARY SCHOOL		[52.0516601,1.2080332]	
2X6YTD17			38600616	WALDRINGFIELD COUNTY PRIMARY SCHOOL		[52.0519221,1.3212015]	
2X6YTFZF			4001681	BANHAM COMMUNITY PRIMARY SCHOOL		[52.4508668,1.0364661]	
2X6YTG23			4001853	EAGLE HOUSE SCHOOL		[52.457436,1.0478417]	2011-08-16
2X6YTHJE			6300243	THE DEANES SCHOOL		[51.5676456,0.6003638]	
2X6YTHJP			6300258	CORNELIUS VERMUYDEN SCHOOL		[51.5274727,0.5670107]	
2X6YTHTA			6600154	PRIORY PRIMARY SCHOOL		[51.6968455,0.5838708]	
2X6YTJME			8900300	ST MICHAELS COUNTY PRIMARY SCHOOL		[51.863354,0.8765152]	
2X6YTNEN			14600339	COLLEGE HEATH MIDDLE SCHOOL		[52.3520441,0.5145913]	2013-07-04
2X6YTNWN			15900530	GREAT YARMOUTH HIGH SCHOOL		[52.619226,1.7355178]	
2X6YTT36			28101033	BEESTON HALL SCHOOL		[52.9373093,1.2339655]	
2X6YTY7M			37100998	EASTWOOD PRIMARY SCHOOL		[51.5650442,0.66518]	
2X6YTYSP			37400141	HORRINGER COURT MIDDLE SCHOOL		[52.2356319,0.6877742]	
2X6YTYVB			37400441	ST BENEDICTS CATHOLIC SCHOOL		[52.2579074,0.7022889]	
2X6YV2WS			41400848	FRIENDS SCHOOL		[52.0162815,0.2424691]	
2X6YV43T			42501371	LOWESTOFT COLLEGE		[52.4823989,1.7436612]	
2X76ZCSH			46700846	53	53 KIMBERLEY	[53.3391571,-3.402413]	2012-08-16
2X77DZYN			27104811	SCHOOL HOUSE		[51.610182,-2.95615]	
2X77JV8V			41502430	38	38	[51.4589279,-3.4453508]	
2X77K2Z8			41500010	17	17	[51.4414662,-3.1722761]	
2X77MS2H			5802088	9 HOLLIES NURSERY LTD	9 HOLLIES NURSERY LTD	[51.4796,-3.2139781]	
2X77MTJH			5801470	204 ST JOSEPHS PRIMARY SCHOOL	204 ST JOSEPHS PRIMARY SCHOOL	[51.5018781,-3.1951343]	
2X77NDWT			25100102	ST MARYS RC PRIMARY SCHOOL		[51.7430946,-3.3789241]	
2X77P0EB			46804210	TRELAWNEY TOWERS	TRELAWNEY TOWERS	[53.2463871,-3.1264719]	
2X77P0EC			46803550	ST MARYS CATHOLIC PRIMARY SCHOOL	YSGOL GYNRADD GATHOLIG Y SANTES FAIR	[53.2408251,-3.1289603]	
2X77P4XH			4101191	MOUNT STREET C P SCHOOL	YSGOL GYNRADD GYMUNEDOL (IAU) MOUNT STREET	[51.9496861,-3.3900287]	
2X77PEBF			46702497	THE MOUNT	THE MOUNT	[53.2616555,-3.4455734]	
2X77PFVJ			46700519	86 RHYL HIGH SCHOOL	86 RHYL HIGH SCHOOL	[53.3205693,-3.4749927]	
2X77PGSN			46701020	PRESTATYN HIGH SCHOOL	PRESTATYN HIGH SCHOOL AND LEISURE CENTRE	[53.326556,-3.4068654]	
2X77PXJZ			18301393	ST MARYS SCHOOL	YSGOL SANTES FAIR	[53.3081904,-4.6344308]	
2X77Q595			27100398	108 MAINDEE PRIMARY SCHOOL		[51.5872527,-2.9866155]	2011-11-23
2X77Q8EM			27100099	ST MICHAELS RC PRIMARY SCHOOL		[51.5739514,-2.9933265]	
2X77QNQP			39100369	ST JOSEPHS RC JUNIOR SCHOOL	ST JOSEPHS RC JUNIOR SCHOOL	[51.6316797,-3.9435918]	
2X77QNS6			39101823	HAFOD PRIMARY SCHOOL	HAFOD PRIMARY SCHOOL	[51.6340619,-3.9414682]	
2X77QTFS			47714712	TYWYN PRIMARY SCHOOL	TYWYN PRIMARY SCHOOL	[51.5899918,-3.8073353]	
2X77QTFT			47718022	ST JOSEPH'S CATHOLIC INFANT SCHOOL	ST JOSEPH'S CATHOLIC INFANT SCHOOL	[51.5951474,-3.7895215]	
2X77QWJF			47204880	74 YSGOL GYFUN MAES YR YRFA	74 YSGOL GYFUN MAES YR YRFA	[51.8029841,-4.0904601]	2013-12-12
2X77QWZF			47204880	57 CEFNEITHIN CP SCHOOL	57 CEFNEITHIN CP SCHOOL	[51.8043853,-4.0976181]	
2X77QZWZ			47204611	ST MARYS RC SCHOOL	ST MARYS RC SCHOOL	[51.687403,-4.1329039]	
2X77R1N8			47206227	BYNEA CP SCHOOL	BYNEA CP SCHOOL	[51.6753194,-4.1028434]	
2X77R8KW			39101940	OAKLEIGH HOUSE SCHOOL	OAKLEIGH HOUSE SCHOOL	[51.6215644,-3.9726306]	
2X77R8SY			39107491	CILA PRIMARY SCHOOL	577	[51.6131104,-4.0307049]	
2X77RBHP			47207215	ST MARYS RC SCHOOL	ST MARYS RC SCHOOL	[51.8572661,-4.3199658]	
2X77RHX3			39102033	70	ST JOSEPHS ROMAN CATHOLIC PRIMARY SCHOOL	[51.6968942,-3.8811367]	
2X77RZW2			18301004	YSGOL GYNRADD LLAINGOCH	YSGOL GYNRADD LLAINGOCH	[53.3112569,-4.6478012]	
2X77S0KA			47203983	FORMER GLANAMMAN CP SCHOOL	FORMER GLANAMMAN CP SCHOOL	[51.8051701,-3.9245176]	
2X77S0RV			46400417	GLANCEGIN SCHOOL	YSGOL GLANCEGIN	[53.2260005,-4.1173439]	
2X77S1B5			47206581	COEDCAE COMPREHENSIVE SCHOOL	COEDCAE COMPREHENSIVE SCHOOL	[51.6790539,-4.1458177]	
2X77S1E3			47208461	ST MICHAELS SCHOOL	ST MICHAELS SCHOOL	[51.6848272,-4.1082173]	
2X77S1FR			47204843	TUMBLE CP SCHOOL	TUMBLE CP SCHOOL	[51.7879795,-4.1203621]	
2X77S1HD			46700277	YSGOL CAER DREWYN	YSGOL CAER DREWYN	[52.9899463,-3.3798842]	
2X77S1KX			46701101	DENBIGH HIGH SCHOOL	HIGH SCHOOL	[53.1854958,-3.4080138]	
2X77S1N0			46700344	HENLLAN CP SCHOOL	HENLLAN CP SCHOOL	[53.2007814,-3.4584804]	
2X77S1TX			46700908	BODNANT JUNIOR SCHOOL	YSGOL BODNANT JUNIORS	[53.3360399,-3.3984516]	
2X77S2ES			46700882	RUTHIN SCHOOL	RUTHIN SCHOOL	[53.116998,-3.3001241]	
2X77S2YZ			47300462	HABERDASHERS MONMOUTH SCHOOL FOR GIRLS	HABERDASHERS MONMOUTH SCHOOL FOR GIRLS	[51.8180681,-2.7120945]	
2X77S306			47300855	OVERMONNOW PRIMARY SCHOOL WITH SPECIAL NEEDS UNIT	OVERMONNOW PRIMARY SCHOOL WITH SPECIAL NEEDS UNIT	[51.8103391,-2.7268003]	
2X77S32Z			47300656	USK CHURCH IN WALES PRIMARY SCHOOL	USK CONTROLLED VOLUNTARY PRIMARY SCHOOL	[51.7053246,-2.8977559]	
2X77S33C			46801194	MERLLYN COUNTY PRIMARY SCHOOL	YSGOL GYNRADD MERLLYN	[53.2650804,-3.1679776]	
2X77S353			46800871	MOUNTAIN LANE PRIMARY SCHOOL	YSGOL GYNRADD MOUNTAIN LANE	[53.1701523,-3.0734339]	
2X77S355			46800878	SOUTHDOWN PRIMARY SCHOOL	YSGOL GYNRADD SOUTHDOWN	[53.1702876,-3.0885976]	
2X77S36R			46803131	WOOD MEMORIAL CP SCHOOL	YSGOL GYNRADD WOOD MEMORIAL	[53.1783734,-2.9220726]	
2X77S36W			46802915	BROUGHTON PRIMARY SCHOOL	YSGOL GYNRADD BRYCHDYN	[53.1666911,-2.9855511]	
2X77S37F			46803173	ST DAVIDS HIGH SCHOOL	YSGOL UWCHRADD DEWI SANT	[53.1773051,-2.9391514]	
2X77S37Z			46804166	ST ANTHONYS RC SCHOOL	YSGOL GYNRADD GATHOLIG ST ANTHONYS	[53.1784035,-2.9250253]	
2X77S38T			46805166	PENYFFORDD JUNIOR SCHOOL	YSGOL IAU PENYFFORDD	[53.1504546,-3.0421148]	
2X77S3CF			46800346	PENARLAG CP SCHOOL	YSGOL GYNRADD PENARLAG	[53.1922049,-3.0434103]	
2X77S3EC			46804173	JOHN SUMMERS HIGH SCHOOL	YSGOL UWCHRADD JOHN SUMMERS	[53.2062388,-3.0308298]	
2X77S3HN			46800480	BRYN DEVA CP SCHOOL	YSGOL GYNRADD BRYN DEVA	[53.2175907,-3.0657275]	
2X77S3JA			46801520	ST ETHELWOLDS V P SCHOOL	YSGOL GYNRADD ST ETHELWOLDS	[53.2020397,-3.0392326]	
2X77S3NG			46801603	YSGOL TY FFYNNON	YSGOL TY FFYNNON	[53.2086206,-3.0463392]	
2X77S3P9			46801426	SEALAND CP SCHOOL	YSGOL GYNRADD SEALAND	[53.2132324,-3.0119646]	
2X77S3PD			46800485	WEPRE CP SCHOOL	YSGOL GYNRADD GWEPRA	[53.2043093,-3.0711924]	
2X77S3PH			46800646	GOLFTYN CP SCHOOL	YSGOL GYNRADD GOLFTYN	[53.2208476,-3.0704364]	
2X77S3VK			46803968	PERTH Y TERFYN INFANT SCHOOL	YSGOL FABANOD PERTH Y TERFYN	[53.2703783,-3.2186313]	
2X77S3XE			46800145	HOLYWELL HIGH SCHOOL	YSGOL UWCHRADD TREFFYNNON	[53.2774848,-3.2153637]	
2X77S3XR			46800160	ST WINEFRIDES RC PRIMARY SCHOOL	YSGOL GYNRADD GATHOLIG Y SANTES GWENFFREWI	[53.2753573,-3.2264413]	
2X77S3XV			46800774	ARGOED HIGH SCHOOL	YSGOL UWCHRADD ARGOED	[53.1734552,-3.103967]	
2X77S3XW			46800781	MYNYDD ISA SCHOOL	YSGOL MYNYDD ISA	[53.1732553,-3.1103018]	
2X77S3ZG			46800280	DERWENFA CP SCHOOL	YSGOL GYNRADD DERWENFA	[53.1302277,-3.088152]	
2X77S3ZX			46802478	YSGOL BRYN COCH	YSGOL GYNRADD BRYN COCH	[53.1657628,-3.1396835]	
2X77S40X			46802805	CASTELL ALUN HIGH SCHOOL	YSGOL UWCHRADD CASTELL ALUN	[53.1187881,-3.0358068]	
2X77S43Y			30900805	SECONDARY SCHOOL	SECONDARY SCHOOL	[52.2435936,-3.3847299]	
2X77S4XQ			4101892	CRICKHOWELL COMPREHENSIVE SCHOOL	CRICKHOWELL COMPREHENSIVE SCHOOL	[51.8610029,-3.1408916]	
2X77S51M			4107968	CYNLAIS C P SCHOOL	CYNLAIS C P SCHOOL	[51.7834539,-3.7560672]	
2X77S575			3101480	BRYNGWYN PRIMARY SCHOOL	BRYNGWYN PRIMARY SCHOOL	[51.7250385,-3.1272814]	
2X77S58C			3100054	GLYNCOED JUNIOR AND INFANTS SCHOOL	GLYNCOED JUNIOR AND INFANTS SCHOOL	[51.792113,-3.2113561]	
2X77S59G			3101494	BLAEN Y CWM PRIMARY SCHOOL	BLAEN Y CWM PRIMARY SCHOOL	[51.7954968,-3.1731427]	
2X77S59X			3100499	BRYNMAWR FOUNDATION SCHOOL	BRYNMAWR FOUNDATION SCHOOL	[51.805715,-3.1668183]	
2X77S5AQ			3100180	CWM JUNIOR AND INFANTS SCHOOL	CWM JUNIOR AND INFANTS SCHOOL	[51.7444792,-3.1878333]	
2X77S5BG			3100162	WILLOWTOWN PRIMARY SCHOOL	WILLOWTOWN PRIMARY SCHOOL	[51.7813263,-3.2151615]	
2X77S5J0			3100627	GEORGETOWN PRIMARY SCHOOL	GEORGETOWN PRIMARY SCHOOL	[51.7666791,-3.2355549]	
2X77S5MP			3101060	TREDEGAR COMPREHENSIVE SCHOOL	TREDEGAR COMPREHENSIVE SCHOOL	[51.7660077,-3.2416747]	
2X77S5MQ			3100830	DEIGHTON PRIMARY SCHOOL	DEIGHTON PRIMARY SCHOOL	[51.7806479,-3.2486627]	
2X77S5NE			3100583	BRYNBACH PRIMARY SCHOOL	BRYNBACH PRIMARY SCHOOL	[51.7862575,-3.2618665]	
2X77S61Z			47000888	NEYLAND COMMUNITY SCHOOL (INFANTS)	NEYLAND COMMUNITY SCHOOL (INFANTS)	[51.7105411,-4.9536222]	
2X77S6QB			46601667	ST JOSEPHS R C SCHOOL	ST JOSEPHS R C SCHOOL	[53.296998,-3.7344337]	
2X77S6QT			46601473	YSGOL IAU	YSGOL IAU	[53.2894942,-3.703074]	
2X77S6RN			46601492	DOUGLAS ROAD CENTRE	DOUGLAS ROAD CENTRE	[53.292831,-3.7254576]	
2X77S6T1			46601554	PENMAENRHOS COUNTY PRIMARY SCHOOL	PENMAENRHOS COUNTY PRIMARY SCHOOL	[53.2892556,-3.6844462]	
2X77S7C3			46601058	PENCAE SCHOOL	PENCAE SCHOOL	[53.2694127,-3.9144542]	
2X77S7EY			25100035	TROEDYRHIW JUNIOR SCHOOL		[51.7138079,-3.3472165]	
2X77S7FV			25100104	GELLIFAELOG PRIMARY SCHOOL		[51.7621493,-3.3633911]	
2X77S7ND			25100428	DOWLAIS PRIMARY SCHOOL NURSERY AND INFANTS DEPARTMENT		[51.76168,-3.3502922]	
2X77S7P2			25100475	BRECON ROAD INFANT SCHOOL		[51.7518724,-3.3818135]	
2X77S7QN			25100574	TREFECHAN NURSERY SCHOOL		[51.7696737,-3.3972121]	
2X77S7QP			25100575	GOETRE JUNIOR & INFANT SCHOOL		[51.7611265,-3.3847187]	
2X77S7SN			25100742	AFON TAF HIGH SCHOOL		[51.7094333,-3.3452629]	
2X77S7V0			47600119	ARCHDEACON JOHN LEWIS CHURCH IN WALES PRIMARY SCHOOL	ARCHDEACON JOHN LEWIS CHURCH IN WALES PRIMARY SCHOOL	[51.5120998,-3.5536055]	
2X77S7VG			47600266	TREMAINS PRIMARY SCHOOL	TREMAINS PRIMARY SCHOOL	[51.5086513,-3.5521881]	
2X77S7ZK			47600928	ST MARYS ROMAN CATHOLIC PRIMARY SCHOOL	ST MARYS ROMAN CATHOLIC PRIMARY SCHOOL	[51.5096056,-3.5861044]	
2X77S84J			47600513	LITCHARD PRIMARY SCHOOL	LITCHARD PRIMARY SCHOOL	[51.5232281,-3.5790499]	
2X77S84W			47600809	PENCOED PRIMARY SCHOOL (HEOL-Y-CYW)	YSGOL GYNRADD PENCOED (HEOL-Y-CYW)	[51.5486341,-3.5223403]	
2X77S860			47600436	CYNFFIG COMPREHENSIVE SCHOOL	CYNFFIG COMPREHENSIVE SCHOOL	[51.5279185,-3.6788748]	
2X77S866			47600584	CORNELI PRIMARY SCHOOL	YSGOL GYNRADD CORNELI	[51.5213091,-3.7037999]	
2X77S86X			47601397	BLAENGARW PRIMARY SCHOOL	BLAENGARW PRIMARY SCHOOL	[51.6243249,-3.5875573]	
2X77S873			47600694	TYNYRHEOL PRIMARY SCHOOL	TYNYRHEOL PRIMARY SCHOOL	[51.5760983,-3.5678784]	
2X77S88M			47601039	BRYNTIRION COMPREHENSIVE SCHOOL	BRYNTIRION COMPREHENSIVE SCHOOL	[51.5171457,-3.5943944]	
2X77S88T			47600647	LLANGYNWYD PRIMARY SCHOOL	LLANGYNWYD PRIMARY SCHOOL	[51.5865943,-3.6362013]	
2X77S898			47600995	CWMFELIN PRIMARY SCHOOL	CWMFELIN PRIMARY SCHOOL	[51.593518,-3.6427239]	
2X77S8A7			47600251	PLASNEWYDD PRIMARY SCHOOL	PLASNEWYDD PRIMARY SCHOOL	[51.6102178,-3.6591344]	
2X77S8B4			47600516	NANTYFFYLLON PRIMARY SCHOOL	NANTYFFYLLON PRIMARY SCHOOL	[51.6196398,-3.6626077]	
2X77S8B5			47600599	FORMER BLAENLLYNFI INFANT SCHOOL	FORMER BLAENLLYNFI INFANT SCHOOL	[51.6341676,-3.6557159]	
2X77S8C4			47601055	GARTH PRIMARY SCHOOL	GARTH PRIMARY SCHOOL	[51.6003437,-3.6394423]	
2X77S8EE			47600668	PEN-Y-FAI CHURCH IN WALES PRIMARY SCHOOL	PEN-Y-FAI CHURCH IN WALES PRIMARY SCHOOL	[51.5263604,-3.5977234]	
2X77S8EJ			47604859	TONDU PRIMARY SCHOOL (PANDY)	TONDU PRIMARY SCHOOL (PANDY)	[51.5406108,-3.5934398]	
2X77S8EM			47601029	TONDU PRIMARY SCHOOL (TONDU)	TONDU PRIMARY SCHOOL (TONDU)	[51.5406263,-3.6008807]	
2X77S8FN			47600608	NANTYMOEL PRIMARY SCHOOL	NANTYMOEL PRIMARY SCHOOL	[51.618468,-3.53769]	
2X77S8G0			47600882	ABERCERDIN PRIMARY SCHOOL	ABERCERDIN PRIMARY SCHOOL	[51.5953413,-3.4793613]	
2X77S8GC			47600480	FORMER ABER INFANTS SCHOOL	FORMER ABER INFANTS SCHOOL	[51.5981503,-3.5400661]	
2X77S8H5			47600353	CROESTY PRIMARY SCHOOL	CROESTY PRIMARY SCHOOL	[51.5191148,-3.5025171]	
2X77S8H7			47600353	PENCOED COMPREHENSIVE SCHOOL	PENCOED COMPREHENSIVE SCHOOL	[51.5194638,-3.5016642]	
2X77S8MW			47601025	PORTHCAWL PRIMARY SCHOOL	PORTHCAWL PRIMARY SCHOOL	[51.4858938,-3.6915624]	
2X77S8NC			47601085	NEWTON PRIMARY SCHOOL	NEWTON PRIMARY SCHOOL	[51.4820377,-3.69394]	
2X77S8NM			47601158	PORTHCAWL COMPREHENSIVE SCHOOL	PORTHCAWL COMPREHENSIVE SCHOOL	[51.4801763,-3.7106632]	
2X77S8NW			47601405	NOTTAGE PRIMARY SCHOOL	NOTTAGE PRIMARY SCHOOL	[51.4834384,-3.7071126]	
2X77S8PG			47601580	WEST PARK PRIMARY SCHOOL	WEST PARK PRIMARY SCHOOL	[51.4915633,-3.7071083]	
2X77S8Q1			47600652	FLYING START SARN	FLYING START SARN	[51.5414167,-3.5794283]	
2X77S9TT			47707987	CWMTAWE COMMUNITY SCHOOL	YSGOL GYMUNEDOL CWMTAWE	[51.7157987,-3.8532862]	
2X77S9V2			47718237	CEFN SAESON COMPREHENSIVE SCHOOL	YSGOL GYFUN CEFN SAESON	[51.6506101,-3.7754699]	
2X77S9V4			47718237	CRYNALLT JUNIOR SCHOOL	CRYNALLT JUNIOR SCHOOL	[51.6527583,-3.7850226]	
2X77S9X5			47709817	DWR Y FELIN UPPER COMPREHENSIVE SCHOOL	DWR Y FELIN UPPER COMPREHENSIVE SCHOOL	[51.6659512,-3.8131035]	
2X77S9X6			47709817	WAUNCEIRCH PRIMARY SCHOOL	YSGOL GYNRADD WAUNCEIRCH	[51.6722616,-3.8213677]	
2X77S9YY			47718637	CLUN PRIMARY SCHOOL	YSGOL GYNRADD CLUN	[51.6965009,-3.7233367]	
2X77S9ZE			47718177	CATWG PRIMARY SCHOOL	CATWG PRIMARY SCHOOL	[51.6734144,-3.7961754]	
2X77S9ZF			47718177	LLANGATWG COMPREHENSIVE SCHOOL	LLANGATWG COMPREHENSIVE SCHOOL	[51.6784724,-3.7858742]	
2X77SA15			47714017	YNYSFACH PRIMARY SCHOOL	YNYSFACH PRIMARY SCHOOL	[51.7091471,-3.6940578]	
2X77SA3V			47706442	CRYMLYN PRIMARY SCHOOL	YSGOL GYNRADD CRYMLYN	[51.6302451,-3.8634808]	
2X77SA3W			47701731	TONNA PRIMARY SCHOOL	YSGOL GYNRADD TONNAU	[51.6743143,-3.7772354]	
2X77SA41			47710532	ALDERMAN DAVIES CHURCH IN WALES PRIMARY SCHOOL	YSGOL GYNRADD YR EGLWYS YNYS NGHYMRU ALDERMAN DAVIES	[51.662255,-3.8020388]	
2X77SA51			47710377	GNOLL PRIMARY SCHOOL	YSGOL GYNRADD Y GNOLL	[51.6582223,-3.8005486]	
2X77SA75			47700134	GROES PRIMARY SCHOOL	GROES PRIMARY SCHOOL	[51.5725645,-3.7533369]	
2X77SA77			47718717	GLYNCORRWG PRIMARY SCHOOL	YSGOL GYNRADD GLYNCORRWG	[51.6793383,-3.6272173]	
2X77SA78			47711827	CENTRAL JUNIOR SCHOOL	CENTRAL JUNIOR SCHOOL	[51.5910073,-3.7773184]	
2X77SABQ			47701311	BLAENBAGLAN PRIMARY SCHOOL	BLAENBAGLAN PRIMARY SCHOOL	[51.6209968,-3.7968365]	
2X77SAC4			47701353	CYMMER AFAN PRIMARY SCHOOL	YSGOL GYNRADD CYMMER AFAN	[51.651388,-3.6531482]	
2X77SACP			47718567	DYFFRYN AFAN PRIMARY SCHOOL	DYFFRYN AFAN PRIMARY SCHOOL	[51.6473928,-3.6893565]	
2X77SADQ			47708237	SANDFIELDS COMPREHENSIVE SCHOOL	SANDFIELDS COMPREHENSIVE SCHOOL	[51.606725,-3.8184564]	
2X77SAES			47714697	GLANAFAN COMPREHENSIVE SCHOOL	GLANAFAN COMPREHENSIVE SCHOOL	[51.5950178,-3.7820809]	
2X77SAF7			47712427	CENTRAL INFANT SCHOOL	YSGOL GANOLOG Y BABANOD	[51.5892921,-3.7724008]	
2X77SAF9			47718442	TONMAWR PRIMARY SCHOOL	TONMAWR PRIMARY SCHOOL	[51.6524798,-3.7358039]	
2X77SAG6			47717917	ALLTWEN PRIMARY SCHOOL	ALLTWEN PRIMARY SCHOOL	[51.7175284,-3.8445113]	
2X77SAGY			47711202	GODRE'R GRAIG PRIMARY SCHOOL	YSGOL GYNRADD GODRE'R GRAIG	[51.7464929,-3.8097794]	
2X77SAK0			47718222	RHOS PRIMARY SCHOOL	YSGOL GYNRADD Y RHOS	[51.713485,-3.8305076]	
2X77SAK5			47718397	RHIWFAWR TRADITIONAL WELSH PRIMARY SCHOOL	YSGOL GYNRADD GYMRAEG DRADDODIADOL RHIWFAWR	[51.7823122,-3.815983]	
2X77SAKC			47707857	RHYDYFRO PRIMARY SCHOOL	YSGOL GYNRADD RHYDYFRO	[51.733555,-3.8614712]	
2X77SAKY			5800017	MOUNT STUART PRIMARY SCHOOL	MOUNT STUART PRIMARY SCHOOL	[51.4634785,-3.16963]	
2X77SAKZ			5803673	ALL SAINTS CIW PRIMARY SCHOOL	ALL SAINTS CIW PRIMARY SCHOOL	[51.5090147,-3.15594]	
2X77SANB			5800023	ALBANY PRIMARY SCHOOL	ALBANY PRIMARY SCHOOL	[51.4933296,-3.1680599]	
2X77SAQJ			5800091	YOUTH CENTRE	YOUTH CENTRE	[51.5186259,-3.1348675]	
2X77SAR3			5800119	HOLY FAMILY RC PRIMARY SCHOOL	HOLY FAMILY RC PRIMARY SCHOOL	[51.4938117,-3.2562461]	
2X77SAS3			5800137	BIRCHGROVE PRIMARY SCHOOL	BIRCHGROVE PRIMARY SCHOOL	[51.5108201,-3.2009165]	
2X77SAS8			5800148	TRELAI PRIMARY SCHOOL	TRELAI PRIMARY SCHOOL	[51.4768054,-3.2336028]	
2X77SASD			5802273	BRYN HAFOD PRIMARY SCHOOL	BRYN HAFOD PRIMARY SCHOOL	[51.5172573,-3.1294719]	
2X77SAV4			5800205	GRANGETOWN PRIMARY SCHOOL	GRANGETOWN PRIMARY SCHOOL	[51.4658594,-3.183252]	
2X77SAV5			5802830	ST PAULS PRIMARY SCHOOL	ST PAULS PRIMARY SCHOOL	[51.4646952,-3.1854533]	
2X77SAV9			5803543	PENTYRCH PRIMARY SCHOOL	PENTYRCH PRIMARY SCHOOL	[51.5286111,-3.3007259]	
2X77SAVF			5800235	TROWBRIDGE PRIMARY SCHOOL	TROWBRIDGE PRIMARY SCHOOL	[51.5142712,-3.1088747]	
